,Month,Airport,Number of Delays,Total Flights,Percent Delayed,Airport Name,Category
2336,7,SHV,124.0,583.0,0.21269296740994853,"Shreveport, LA: Shreveport Regional",2
2337,7,SIT,14.0,178.0,0.07865168539325842,"Sitka, AK: Sitka Rocky Gutierrez",1
2338,7,SJC,811.0,4809.0,0.1686421293408193,"San Jose, CA: Norman Y. Mineta San Jose International",2
2339,7,SJT,20.0,120.0,0.16666666666666666,"San Angelo, TX: San Angelo Regional/Mathis Field",2
2340,7,SJU,708.0,2571.0,0.27537922987164526,"San Juan, PR: Luis Munoz Marin International",3
2341,7,SLC,1491.0,9987.0,0.1492940823069991,"Salt Lake City, UT: Salt Lake City International",2
2342,7,SLN,16.0,79.0,0.20253164556962025,"Salina, KS: Salina Regional",2
2343,7,SMF,687.0,4208.0,0.16326045627376426,"Sacramento, CA: Sacramento International",2
2344,7,SMX,3.0,13.0,0.23076923076923078,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",2
2345,7,SNA,548.0,3696.0,0.14826839826839827,"Santa Ana, CA: John Wayne Airport-Orange County",2
2346,7,SPI,17.0,152.0,0.1118421052631579,"Springfield, IL: Abraham Lincoln Capital",2
2347,7,SPN,8.0,31.0,0.25806451612903225,"Saipan, TT: Francisco C. Ada Saipan International",3
2348,7,SPS,15.0,91.0,0.16483516483516483,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",2
2349,7,SRQ,111.0,507.0,0.21893491124260356,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",2
2350,7,STC,3.0,8.0,0.375,"St. Cloud, MN: St. Cloud Regional",4
2351,7,STL,1452.0,5857.0,0.24790848557281886,"St. Louis, MO: St Louis Lambert International",3
2352,7,STS,33.0,159.0,0.20754716981132076,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",2
2353,7,STT,64.0,252.0,0.25396825396825395,"Charlotte Amalie, VI: Cyril E King",3
2354,7,STX,22.0,101.0,0.21782178217821782,"Christiansted, VI: Henry E. Rohlsen",2
2355,7,SUN,26.0,152.0,0.17105263157894737,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",2
2356,7,SUX,21.0,89.0,0.23595505617977527,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",3
2357,7,SWF,66.0,150.0,0.44,"Newburgh/Poughkeepsie, NY: New York Stewart International",4
2358,7,SWO,9.0,73.0,0.1232876712328767,"Stillwater, OK: Stillwater Regional",2
2359,7,SYR,251.0,1236.0,0.20307443365695793,"Syracuse, NY: Syracuse Hancock International",2
2360,7,TLH,85.0,522.0,0.16283524904214558,"Tallahassee, FL: Tallahassee International",2
2361,7,TOL,25.0,175.0,0.14285714285714285,"Toledo, OH: Toledo Express",2
2362,7,TPA,1619.0,6192.0,0.26146640826873385,"Tampa, FL: Tampa International",3
2363,7,TRI,50.0,327.0,0.1529051987767584,"Bristol/Johnson City/Kingsport, TN: Tri Cities",2
2364,7,TTN,98.0,248.0,0.3951612903225806,"Trenton, NJ: Trenton Mercer",4
2365,7,TUL,275.0,1518.0,0.18115942028985507,"Tulsa, OK: Tulsa International",2
2366,7,TUS,207.0,1388.0,0.14913544668587897,"Tucson, AZ: Tucson International",2
2367,7,TVC,94.0,599.0,0.15692821368948248,"Traverse City, MI: Cherry Capital",2
2368,7,TWF,6.0,96.0,0.0625,"Twin Falls, ID: Joslin Field - Magic Valley Regional",1
2369,7,TXK,20.0,116.0,0.1724137931034483,"Texarkana, AR: Texarkana Regional-Webb Field",2
2370,7,TYR,27.0,115.0,0.23478260869565218,"Tyler, TX: Tyler Pounds Regional",3
2371,7,TYS,331.0,1504.0,0.22007978723404256,"Knoxville, TN: McGhee Tyson",2
2372,7,UIN,17.0,78.0,0.21794871794871795,"Quincy, IL: Quincy Regional-Baldwin Field",2
2373,7,USA,42.0,107.0,0.3925233644859813,"CONCORD, NC: Concord Padgett Regional",4
2374,7,VEL,6.0,52.0,0.11538461538461539,"Vernal, UT: Vernal Regional",2
2375,7,VLD,12.0,89.0,0.1348314606741573,"Valdosta, GA: Valdosta Regional",2
2376,7,VPS,179.0,887.0,0.20180383314543404,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",2
2377,7,WRG,1.0,62.0,0.016129032258064516,"Wrangell, AK: Wrangell Airport",1
2378,7,WYS,5.0,62.0,0.08064516129032258,"West Yellowstone, MT: Yellowstone",1
2379,7,XNA,212.0,1051.0,0.2017126546146527,"Fayetteville, AR: Northwest Arkansas Regional",2
2380,7,YAK,5.0,62.0,0.08064516129032258,"Yakutat, AK: Yakutat Airport",1
2381,7,YUM,9.0,118.0,0.07627118644067797,"Yuma, AZ: Yuma MCAS/Yuma International",1
2382,8,ABE,71.0,358.0,0.19832402234636873,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2
2383,8,ABI,31.0,181.0,0.1712707182320442,"Abilene, TX: Abilene Regional",2
2384,8,ABQ,419.0,2239.0,0.18713711478338543,"Albuquerque, NM: Albuquerque International Sunport",2
2385,8,ABR,7.0,62.0,0.11290322580645161,"Aberdeen, SD: Aberdeen Regional",2
2386,8,ABY,14.0,89.0,0.15730337078651685,"Albany, GA: Southwest Georgia Regional",2
2387,8,ACK,82.0,297.0,0.2760942760942761,"Nantucket, MA: Nantucket Memorial",3
2388,8,ACT,17.0,148.0,0.11486486486486487,"Waco, TX: Waco Regional",2
2389,8,ACV,37.0,158.0,0.23417721518987342,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",3
2390,8,ACY,52.0,266.0,0.19548872180451127,"Atlantic City, NJ: Atlantic City International",2
2391,8,ADK,6.0,9.0,0.6666666666666666,"Adak Island, AK: Adak",4
2392,8,ADQ,5.0,57.0,0.08771929824561403,"Kodiak, AK: Kodiak Airport",2
2393,8,AEX,38.0,302.0,0.12582781456953643,"Alexandria, LA: Alexandria International",2
2394,8,AGS,68.0,403.0,0.1687344913151365,"Augusta, GA: Augusta Regional at Bush Field",2
2395,8,AKN,3.0,4.0,0.75,"King Salmon, AK: King Salmon Airport",4
2396,8,ALB,178.0,955.0,0.18638743455497384,"Albany, NY: Albany International",2
2397,8,ALO,8.0,58.0,0.13793103448275862,"Waterloo, IA: Waterloo Regional",2
2398,8,AMA,68.0,490.0,0.13877551020408163,"Amarillo, TX: Rick Husband Amarillo International",2
2399,8,ANC,246.0,2133.0,0.11533052039381153,"Anchorage, AK: Ted Stevens Anchorage International",2
2400,8,APN,6.0,54.0,0.1111111111111111,"Alpena, MI: Alpena County Regional",2
2401,8,ASE,95.0,531.0,0.17890772128060264,"Aspen, CO: Aspen Pitkin County Sardy Field",2
2402,8,ATL,6890.0,35104.0,0.1962739288969918,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2
2403,8,ATW,61.0,404.0,0.15099009900990099,"Appleton, WI: Appleton International",2
2404,8,AUS,1046.0,5708.0,0.18325157673440784,"Austin, TX: Austin - Bergstrom International",2
2405,8,AVL,158.0,733.0,0.2155525238744884,"Asheville, NC: Asheville Regional",2
2406,8,AVP,46.0,310.0,0.14838709677419354,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",2
2407,8,AZA,67.0,366.0,0.1830601092896175,"Phoenix, AZ: Phoenix - Mesa Gateway",2
2408,8,AZO,37.0,288.0,0.1284722222222222,"Kalamazoo, MI: Kalamazoo/Battle Creek International",2
2409,8,BDL,473.0,2427.0,0.19489081170168931,"Hartford, CT: Bradley International",2
2410,8,BET,10.0,71.0,0.14084507042253522,"Bethel, AK: Bethel Airport",2
2411,8,BFF,5.0,54.0,0.09259259259259259,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",2
2412,8,BFL,30.0,210.0,0.14285714285714285,"Bakersfield, CA: Meadows Field",2
2413,8,BGM,17.0,85.0,0.2,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",2
2414,8,BGR,110.0,455.0,0.24175824175824176,"Bangor, ME: Bangor International",3
2415,8,BHM,298.0,1617.0,0.18429189857761286,"Birmingham, AL: Birmingham-Shuttlesworth International",2
2416,8,BIL,60.0,443.0,0.13544018058690746,"Billings, MT: Billings Logan International",2
2417,8,BIS,43.0,360.0,0.11944444444444445,"Bismarck/Mandan, ND: Bismarck Municipal",2
2418,8,BJI,3.0,67.0,0.04477611940298507,"Bemidji, MN: Bemidji Regional",1
2419,8,BKG,2.0,13.0,0.15384615384615385,"Branson, MO: Branson Airport",2
2420,8,BLI,10.0,141.0,0.07092198581560284,"Bellingham, WA: Bellingham International",1
2421,8,BLV,19.0,85.0,0.2235294117647059,"Belleville, IL: Scott AFB/MidAmerica",2
2422,8,BMI,41.0,281.0,0.14590747330960854,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",2
2423,8,BNA,1471.0,6572.0,0.22382836275106513,"Nashville, TN: Nashville International",2
2424,8,BOI,292.0,1706.0,0.17116060961313012,"Boise, ID: Boise Air Terminal",2
2425,8,BOS,3335.0,13508.0,0.24689073141841872,"Boston, MA: Logan International",3
2426,8,BPT,8.0,80.0,0.1,"Beaumont/Port Arthur, TX: Jack Brooks Regional",2
2427,8,BQK,8.0,91.0,0.08791208791208792,"Brunswick, GA: Brunswick Golden Isles",2
2428,8,BQN,56.0,195.0,0.28717948717948716,"Aguadilla, PR: Rafael Hernandez",3
2429,8,BRD,4.0,58.0,0.06896551724137931,"Brainerd, MN: Brainerd Lakes Regional",1
2430,8,BRO,28.0,243.0,0.11522633744855967,"Brownsville, TX: Brownsville South Padre Island International",2
2431,8,BRW,7.0,62.0,0.11290322580645161,"Barrow, AK: Wiley Post/Will Rogers Memorial",2
2432,8,BTM,5.0,58.0,0.08620689655172414,"Butte, MT: Bert Mooney",2
2433,8,BTR,110.0,686.0,0.16034985422740525,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",2
2434,8,BTV,205.0,958.0,0.2139874739039666,"Burlington, VT: Burlington International",2
2435,8,BUF,452.0,2307.0,0.19592544429995665,"Buffalo, NY: Buffalo Niagara International",2
2436,8,BUR,446.0,2316.0,0.192573402417962,"Burbank, CA: Bob Hope",2
2437,8,BWI,2285.0,9330.0,0.24490889603429797,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3
2438,8,BZN,133.0,682.0,0.19501466275659823,"Bozeman, MT: Bozeman Yellowstone International",2
2439,8,CAE,107.0,615.0,0.17398373983739837,"Columbia, SC: Columbia Metropolitan",2
2440,8,CAK,155.0,663.0,0.23378582202111614,"Akron, OH: Akron-Canton Regional",3
2441,8,CDC,3.0,54.0,0.05555555555555555,"Cedar City, UT: Cedar City Regional",1
2442,8,CDV,13.0,62.0,0.20967741935483872,"Cordova, AK: Merle K Mudhole Smith",2
2443,8,CGI,11.0,54.0,0.2037037037037037,"Cape Girardeau, MO: Cape Girardeau Regional",2
2444,8,CHA,168.0,836.0,0.20095693779904306,"Chattanooga, TN: Lovell Field",2
2445,8,CHO,111.0,490.0,0.22653061224489796,"Charlottesville, VA: Charlottesville Albemarle",2
2446,8,CHS,407.0,2213.0,0.18391323994577496,"Charleston, SC: Charleston AFB/International",2
2447,8,CID,171.0,819.0,0.2087912087912088,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",2
2448,8,CIU,5.0,58.0,0.08620689655172414,"Sault Ste. Marie, MI: Chippewa County International",2
2449,8,CKB,16.0,71.0,0.22535211267605634,"Clarksburg/Fairmont, WV: North Central West Virginia",2
2450,8,CLE,757.0,4277.0,0.17699321954641103,"Cleveland, OH: Cleveland-Hopkins International",2
2451,8,CLL,38.0,207.0,0.18357487922705315,"College Station/Bryan, TX: Easterwood Field",2
2452,8,CLT,4997.0,20831.0,0.23988286688109067,"Charlotte, NC: Charlotte Douglas International",3
2453,8,CMH,797.0,4024.0,0.19806163021868786,"Columbus, OH: John Glenn Columbus International",2
2454,8,CMI,39.0,208.0,0.1875,"Champaign/Urbana, IL: University of Illinois/Willard",2
2455,8,CMX,19.0,62.0,0.3064516129032258,"Hancock/Houghton, MI: Houghton County Memorial",3
2456,8,CNY,11.0,53.0,0.20754716981132076,"Moab, UT: Canyonlands Field",2
2457,8,COD,6.0,71.0,0.08450704225352113,"Cody, WY: Yellowstone Regional",2
2458,8,COS,251.0,979.0,0.25638406537282943,"Colorado Springs, CO: City of Colorado Springs Municipal",3
2459,8,COU,23.0,168.0,0.13690476190476192,"Columbia, MO: Columbia Regional",2
2460,8,CPR,4.0,112.0,0.03571428571428571,"Casper, WY: Casper/Natrona County International",1
2461,8,CRP,80.0,495.0,0.16161616161616163,"Corpus Christi, TX: Corpus Christi International",2
2462,8,CRW,84.0,419.0,0.20047732696897375,"Charleston/Dunbar, WV: Yeager",2
2463,8,CSG,22.0,120.0,0.18333333333333332,"Columbus, GA: Columbus Airport",2
2464,8,CVG,905.0,4606.0,0.19648284845853234,"Cincinnati, OH: Cincinnati/Northern Kentucky International",2
2465,8,CWA,47.0,253.0,0.1857707509881423,"Mosinee, WI: Central Wisconsin",2
2466,8,DAB,58.0,309.0,0.18770226537216828,"Daytona Beach, FL: Daytona Beach International",2
2467,8,DAL,1526.0,6127.0,0.24906153092867636,"Dallas, TX: Dallas Love Field",3
2468,8,DAY,221.0,1285.0,0.17198443579766537,"Dayton, OH: James M Cox/Dayton International",2
2469,8,DBQ,18.0,89.0,0.20224719101123595,"Dubuque, IA: Dubuque Regional",2
2470,8,DCA,2333.0,11330.0,0.2059135039717564,"Washington, DC: Ronald Reagan Washington National",2
2471,8,DEN,5023.0,21884.0,0.2295284225918479,"Denver, CO: Denver International",2
2472,8,DFW,5931.0,25277.0,0.2346401867310203,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3
2473,8,DHN,16.0,120.0,0.13333333333333333,"Dothan, AL: Dothan Regional",2
2474,8,DLG,5.0,25.0,0.2,"Dillingham, AK: Dillingham Airport",2
2475,8,DLH,52.0,254.0,0.2047244094488189,"Duluth, MN: Duluth International",2
2476,8,DRO,53.0,293.0,0.18088737201365188,"Durango, CO: Durango La Plata County",2
2477,8,DSM,230.0,1336.0,0.1721556886227545,"Des Moines, IA: Des Moines International",2
2478,8,DTW,2560.0,14249.0,0.17966173064776475,"Detroit, MI: Detroit Metro Wayne County",2
2479,8,DVL,6.0,54.0,0.1111111111111111,"Devils Lake, ND: Devils Lake Regional",2
2480,8,EAU,4.0,62.0,0.06451612903225806,"Eau Claire, WI: Chippewa Valley Regional",1
2481,8,ECP,74.0,558.0,0.13261648745519714,"Panama City, FL: Northwest Florida Beaches International",2
2482,8,EGE,8.0,87.0,0.09195402298850575,"Eagle, CO: Eagle County Regional",2
2483,8,EKO,0.0,55.0,0.0,"Elko, NV: Elko Regional",0
2484,8,ELM,4.0,27.0,0.14814814814814814,"Elmira/Corning, NY: Elmira/Corning Regional",2
2485,8,ELP,228.0,1485.0,0.15353535353535352,"El Paso, TX: El Paso International",2
2486,8,ERI,14.0,87.0,0.16091954022988506,"Erie, PA: Erie International/Tom Ridge Field",2
2487,8,ESC,6.0,54.0,0.1111111111111111,"Escanaba, MI: Delta County",2
2488,8,EUG,86.0,372.0,0.23118279569892472,"Eugene, OR: Mahlon Sweet Field",2
2489,8,EVV,67.0,421.0,0.15914489311163896,"Evansville, IN: Evansville Regional",2
2490,8,EWN,40.0,206.0,0.1941747572815534,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",2
2491,8,EWR,3685.0,12697.0,0.2902260376466882,"Newark, NJ: Newark Liberty International",3
2492,8,EYW,39.0,303.0,0.12871287128712872,"Key West, FL: Key West International",2
2493,8,FAI,75.0,468.0,0.16025641025641027,"Fairbanks, AK: Fairbanks International",2
2494,8,FAR,70.0,501.0,0.13972055888223553,"Fargo, ND: Hector International",2
2495,8,FAT,194.0,1026.0,0.18908382066276802,"Fresno, CA: Fresno Yosemite International",2
2496,8,FAY,69.0,354.0,0.19491525423728814,"Fayetteville, NC: Fayetteville Regional/Grannis Field",2
2497,8,FCA,54.0,401.0,0.13466334164588528,"Kalispell, MT: Glacier Park International",2
2498,8,FLG,14.0,101.0,0.13861386138613863,"Flagstaff, AZ: Flagstaff Pulliam",2
2499,8,FLL,1910.0,7743.0,0.24667441560118816,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",3
2500,8,FNT,51.0,343.0,0.14868804664723032,"Flint, MI: Bishop International",2
2501,8,FSD,90.0,534.0,0.16853932584269662,"Sioux Falls, SD: Joe Foss Field",2
2502,8,FSM,25.0,178.0,0.1404494382022472,"Fort Smith, AR: Fort Smith Regional",2
2503,8,FWA,102.0,578.0,0.17647058823529413,"Fort Wayne, IN: Fort Wayne International",2
2504,8,GCC,5.0,59.0,0.0847457627118644,"Gillette, WY: Gillette Campbell County",2
2505,8,GCK,9.0,62.0,0.14516129032258066,"Garden City, KS: Garden City Regional",2
2506,8,GEG,161.0,1098.0,0.14663023679417123,"Spokane, WA: Spokane International",2
2507,8,GFK,20.0,189.0,0.10582010582010581,"Grand Forks, ND: Grand Forks International",2
2508,8,GGG,15.0,80.0,0.1875,"Longview, TX: East Texas Regional",2
2509,8,GJT,36.0,354.0,0.1016949152542373,"Grand Junction, CO: Grand Junction Regional",2
2510,8,GNV,85.0,381.0,0.2230971128608924,"Gainesville, FL: Gainesville Regional",2
2511,8,GPT,76.0,396.0,0.1919191919191919,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",2
2512,8,GRB,69.0,359.0,0.19220055710306408,"Green Bay, WI: Green Bay Austin Straubel International",2
2513,8,GRI,13.0,92.0,0.14130434782608695,"Grand Island, NE: Central Nebraska Regional",2
2514,8,GRK,43.0,293.0,0.14675767918088736,"Killeen, TX: Robert Gray AAF",2
2515,8,GRR,279.0,1552.0,0.1797680412371134,"Grand Rapids, MI: Gerald R. Ford International",2
2516,8,GSO,223.0,1172.0,0.19027303754266212,"Greensboro/High Point, NC: Piedmont Triad International",2
2517,8,GSP,217.0,1334.0,0.16266866566716642,"Greer, SC: Greenville-Spartanburg International",2
2518,8,GST,7.0,25.0,0.28,"Gustavus, AK: Gustavus Airport",3
2519,8,GTF,32.0,223.0,0.14349775784753363,"Great Falls, MT: Great Falls International",2
2520,8,GTR,7.0,89.0,0.07865168539325842,"Columbus, MS: Golden Triangle Regional",1
2521,8,GUC,3.0,20.0,0.15,"Gunnison, CO: Gunnison-Crested Butte Regional",2
2522,8,GUM,16.0,70.0,0.22857142857142856,"Guam, TT: Guam International",2
2523,8,HDN,3.0,35.0,0.08571428571428572,"Hayden, CO: Yampa Valley",2
2524,8,HGR,3.0,13.0,0.23076923076923078,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",2
2525,8,HHH,6.0,93.0,0.06451612903225806,"Hilton Head, SC: Hilton Head Airport",1
2526,8,HIB,2.0,54.0,0.037037037037037035,"Hibbing, MN: Range Regional",1
2527,8,HLN,14.0,182.0,0.07692307692307693,"Helena, MT: Helena Regional",1
2528,8,HNL,325.0,4417.0,0.07357935250169799,"Honolulu, HI: Daniel K Inouye International",1
2529,8,HOB,6.0,58.0,0.10344827586206896,"Hobbs, NM: Lea County Regional",2
2530,8,HOU,1124.0,4942.0,0.2274382840955079,"Houston, TX: William P Hobby",2
2531,8,HPN,201.0,882.0,0.22789115646258504,"White Plains, NY: Westchester County",2
2532,8,HRL,44.0,291.0,0.15120274914089346,"Harlingen/San Benito, TX: Valley International",2
2533,8,HSV,117.0,775.0,0.15096774193548387,"Huntsville, AL: Huntsville International-Carl T Jones Field",2
2534,8,HTS,41.0,133.0,0.3082706766917293,"Ashland, WV: Tri-State/Milton J. Ferguson Field",4
2535,8,HVN,18.0,87.0,0.20689655172413793,"New Haven, CT: Tweed New Haven",2
2536,8,HYA,9.0,31.0,0.2903225806451613,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",3
2537,8,HYS,23.0,107.0,0.21495327102803738,"Hays, KS: Hays Regional",2
2538,8,IAD,1293.0,6303.0,0.205140409328891,"Washington, DC: Washington Dulles International",2
2539,8,IAG,16.0,67.0,0.23880597014925373,"Niagara Falls, NY: Niagara Falls International",3
2540,8,IAH,2836.0,15279.0,0.18561424176974933,"Houston, TX: George Bush Intercontinental/Houston",2
2541,8,ICT,167.0,964.0,0.17323651452282157,"Wichita, KS: Wichita Dwight D Eisenhower National",2
2542,8,IDA,27.0,174.0,0.15517241379310345,"Idaho Falls, ID: Idaho Falls Regional",2
2543,8,ILM,113.0,602.0,0.1877076411960133,"Wilmington, NC: Wilmington International",2
2544,8,IMT,7.0,58.0,0.1206896551724138,"Iron Mountain/Kingsfd, MI: Ford",2
2545,8,IND,737.0,4206.0,0.17522586780789348,"Indianapolis, IN: Indianapolis International",2
2546,8,INL,6.0,62.0,0.0967741935483871,"International Falls, MN: Falls International Einarson Field",2
2547,8,ISN,19.0,144.0,0.13194444444444445,"Williston, ND: Sloulin Field International",2
2548,8,ISP,98.0,484.0,0.2024793388429752,"Islip, NY: Long Island MacArthur",2
2549,8,ITH,7.0,85.0,0.08235294117647059,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",1
2550,8,ITO,11.0,518.0,0.021235521235521235,"Hilo, HI: Hilo International",1
2551,8,JAC,106.0,554.0,0.19133574007220217,"Jackson, WY: Jackson Hole",2
2552,8,JAN,91.0,686.0,0.1326530612244898,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",2
2553,8,JAX,604.0,2870.0,0.21045296167247388,"Jacksonville, FL: Jacksonville International",2
2554,8,JFK,2949.0,11868.0,0.24848331648129424,"New York, NY: John F. Kennedy International",3
2555,8,JLN,18.0,74.0,0.24324324324324326,"Joplin, MO: Joplin Regional",3
2556,8,JMS,14.0,85.0,0.16470588235294117,"Jamestown, ND: Jamestown Regional",2
2557,8,JNU,51.0,501.0,0.10179640718562874,"Juneau, AK: Juneau International",2
2558,8,KOA,89.0,1358.0,0.06553755522827688,"Kona, HI: Ellison Onizuka Kona International at Keahole",1
2559,8,KTN,47.0,269.0,0.17472118959107807,"Ketchikan, AK: Ketchikan International",2
2560,8,LAN,35.0,303.0,0.11551155115511551,"Lansing, MI: Capital Region International",2
2561,8,LAR,4.0,54.0,0.07407407407407407,"Laramie, WY: Laramie Regional",1
2562,8,LAS,3273.0,14003.0,0.2337356280796972,"Las Vegas, NV: McCarran International",3
2563,8,LAW,37.0,122.0,0.30327868852459017,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",3
2564,8,LAX,3906.0,19874.0,0.19653819060078495,"Los Angeles, CA: Los Angeles International",2
2565,8,LBB,68.0,567.0,0.11992945326278659,"Lubbock, TX: Lubbock Preston Smith International",2
2566,8,LBE,10.0,93.0,0.10752688172043011,"Latrobe, PA: Arnold Palmer Regional",2
2567,8,LBF,2.0,54.0,0.037037037037037035,"North Platte, NE: North Platte Regional Airport Lee Bird Field",1
2568,8,LBL,6.0,54.0,0.1111111111111111,"Liberal, KS: Liberal Mid-America Regional",2
2569,8,LCH,20.0,178.0,0.11235955056179775,"Lake Charles, LA: Lake Charles Regional",2
2570,8,LCK,23.0,102.0,0.22549019607843138,"Columbus, OH: Rickenbacker International",2
2571,8,LEX,167.0,938.0,0.17803837953091683,"Lexington, KY: Blue Grass",2
2572,8,LFT,45.0,360.0,0.125,"Lafayette, LA: Lafayette Regional Paul Fournet Field",2
2573,8,LGA,3596.0,15501.0,0.23198503322366298,"New York, NY: LaGuardia",2
2574,8,LGB,306.0,1498.0,0.20427236315086783,"Long Beach, CA: Long Beach Airport",2
2575,8,LIH,96.0,1298.0,0.07395993836671803,"Lihue, HI: Lihue Airport",1
2576,8,LIT,184.0,1188.0,0.15488215488215487,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",2
2577,8,LNK,18.0,161.0,0.11180124223602485,"Lincoln, NE: Lincoln Airport",2
2578,8,LRD,23.0,213.0,0.107981220657277,"Laredo, TX: Laredo International",2
2579,8,LSE,34.0,213.0,0.1596244131455399,"La Crosse, WI: La Crosse Regional",2
2580,8,LWB,21.0,74.0,0.28378378378378377,"Lewisburg, WV: Greenbrier Valley",3
2581,8,LWS,5.0,62.0,0.08064516129032258,"Lewiston, ID: Lewiston Nez Perce County",1
2582,8,LYH,28.0,105.0,0.26666666666666666,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",3
2583,8,MAF,123.0,784.0,0.1568877551020408,"Midland/Odessa, TX: Midland International Air and Space Port",2
2584,8,MBS,38.0,259.0,0.14671814671814673,"Saginaw/Bay City/Midland, MI: MBS International",2
2585,8,MCI,749.0,5060.0,0.14802371541501977,"Kansas City, MO: Kansas City International",2
2586,8,MCO,2992.0,11065.0,0.2704021690013556,"Orlando, FL: Orlando International",3
2587,8,MDT,134.0,589.0,0.22750424448217318,"Harrisburg, PA: Harrisburg International",2
2588,8,MDW,2562.0,7804.0,0.3282931829830856,"Chicago, IL: Chicago Midway International",4
2589,8,MEI,26.0,93.0,0.27956989247311825,"Meridian, MS: Key Field",3
2590,8,MEM,356.0,1995.0,0.17844611528822055,"Memphis, TN: Memphis International",2
2591,8,MFE,79.0,427.0,0.18501170960187355,"Mission/McAllen/Edinburg, TX: McAllen Miller International",2
2592,8,MFR,103.0,475.0,0.2168421052631579,"Medford, OR: Rogue Valley International - Medford",2
2593,8,MGM,82.0,393.0,0.20865139949109415,"Montgomery, AL: Montgomery Regional",2
2594,8,MHK,37.0,160.0,0.23125,"Manhattan/Ft. Riley, KS: Manhattan Regional",2
2595,8,MHT,137.0,871.0,0.15729047072330654,"Manchester, NH: Manchester-Boston Regional",2
2596,8,MIA,1719.0,7275.0,0.23628865979381444,"Miami, FL: Miami International",3
2597,8,MKE,510.0,2756.0,0.18505079825834542,"Milwaukee, WI: General Mitchell International",2
2598,8,MKG,16.0,62.0,0.25806451612903225,"Muskegon, MI: Muskegon County",3
2599,8,MLB,29.0,195.0,0.14871794871794872,"Melbourne, FL: Melbourne International",2
2600,8,MLI,74.0,450.0,0.16444444444444445,"Moline, IL: Quad City International",2
2601,8,MLU,49.0,292.0,0.1678082191780822,"Monroe, LA: Monroe Regional",2
2602,8,MOB,104.0,589.0,0.1765704584040747,"Mobile, AL: Mobile Regional",2
2603,8,MOT,21.0,236.0,0.08898305084745763,"Minot, ND: Minot International",2
2604,8,MQT,23.0,124.0,0.18548387096774194,"Marquette, MI: Sawyer International",2
2605,8,MRY,67.0,336.0,0.19940476190476192,"Monterey, CA: Monterey Regional",2
2606,8,MSN,269.0,1316.0,0.20440729483282674,"Madison, WI: Dane County Regional-Truax Field",2
2607,8,MSO,89.0,503.0,0.17693836978131214,"Missoula, MT: Missoula International",2
2608,8,MSP,2464.0,15161.0,0.16252226106457357,"Minneapolis, MN: Minneapolis-St Paul International",2
2609,8,MSY,980.0,4576.0,0.21416083916083917,"New Orleans, LA: Louis Armstrong New Orleans International",2
2610,8,MTJ,25.0,153.0,0.16339869281045752,"Montrose/Delta, CO: Montrose Regional",2
2611,8,MVY,58.0,176.0,0.32954545454545453,"Martha's Vineyard, MA: Martha's Vineyard Airport",4
2612,8,MYR,291.0,1405.0,0.20711743772241992,"Myrtle Beach, SC: Myrtle Beach International",2
2613,8,OAJ,55.0,298.0,0.18456375838926176,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",2
2614,8,OAK,990.0,4863.0,0.20357803824799506,"Oakland, CA: Metropolitan Oakland International",2
2615,8,OGD,5.0,9.0,0.5555555555555556,"Ogden, UT: Ogden-Hinckley",4
2616,8,OGG,213.0,2241.0,0.09504685408299866,"Kahului, HI: Kahului Airport",2
2617,8,OGS,0.0,4.0,0.0,"Ogdensburg, NY: Ogdensburg International",0
2618,8,OKC,339.0,2126.0,0.15945437441204138,"Oklahoma City, OK: Will Rogers World",2
2619,8,OMA,342.0,2233.0,0.15315718763994626,"Omaha, NE: Eppley Airfield",2
2620,8,OME,3.0,62.0,0.04838709677419355,"Nome, AK: Nome Airport",1
