,origin,destination,Route pair,DELAYS15,CANCELLED
3665,SRQ,LGA,SRQLGA,11,0
3666,STL,ATL,STLATL,40,9
3667,STL,AUS,STLAUS,12,4
3668,STL,BNA,STLBNA,12,2
3669,STL,BOS,STLBOS,18,5
3670,STL,BWI,STLBWI,15,4
3671,STL,CLE,STLCLE,13,7
3672,STL,CLT,STLCLT,23,5
3673,STL,CMH,STLCMH,9,3
3674,STL,CVG,STLCVG,4,0
3675,STL,DAL,STLDAL,35,14
3676,STL,DCA,STLDCA,38,21
3677,STL,DEN,STLDEN,46,5
3678,STL,DFW,STLDFW,26,4
3679,STL,DTW,STLDTW,9,10
3680,STL,EWR,STLEWR,44,6
3681,STL,FLL,STLFLL,13,0
3682,STL,HOU,STLHOU,31,5
3683,STL,IAH,STLIAH,28,4
3684,STL,LAS,STLLAS,21,6
3685,STL,LAX,STLLAX,31,3
3686,STL,LGA,STLLGA,105,20
3687,STL,LIT,STLLIT,9,2
3688,STL,MCI,STLMCI,27,8
3689,STL,MCO,STLMCO,26,6
3690,STL,MDW,STLMDW,26,25
3691,STL,MIA,STLMIA,8,0
3692,STL,MKE,STLMKE,7,5
3693,STL,MSP,STLMSP,19,7
3694,STL,OKC,STLOKC,15,2
3695,STL,OMA,STLOMA,14,5
3696,STL,ORD,STLORD,45,22
3697,STL,PHL,STLPHL,19,6
3698,STL,PHX,STLPHX,23,4
3699,STL,RDU,STLRDU,9,2
3700,STL,RSW,STLRSW,20,3
3701,STL,SAN,STLSAN,7,0
3702,STL,SAT,STLSAT,9,5
3703,STL,SEA,STLSEA,13,0
3704,STL,SFO,STLSFO,24,1
3705,STL,SLC,STLSLC,9,0
3706,STL,TPA,STLTPA,10,1
3707,STL,TUL,STLTUL,12,2
3708,STT,ATL,STTATL,6,0
3709,STT,CLT,STTCLT,10,0
3710,STT,EWR,STTEWR,8,0
3711,STT,JFK,STTJFK,2,0
3712,STT,MIA,STTMIA,11,0
3713,STT,PHL,STTPHL,4,0
3714,STT,SJU,STTSJU,15,1
3715,STX,ATL,STXATL,4,0
3716,STX,CLT,STXCLT,0,0
3717,STX,MIA,STXMIA,5,0
3718,SUN,SLC,SUNSLC,2,20
3719,SWF,DTW,SWFDTW,8,1
3720,SWF,FLL,SWFFLL,13,0
3721,SWF,MCO,SWFMCO,13,2
3722,SYR,ATL,SYRATL,15,0
3723,SYR,CLT,SYRCLT,9,6
3724,SYR,DCA,SYRDCA,12,13
3725,SYR,DTW,SYRDTW,18,3
3726,SYR,EWR,SYREWR,21,4
3727,SYR,FLL,SYRFLL,7,3
3728,SYR,IAD,SYRIAD,6,2
3729,SYR,JFK,SYRJFK,41,3
3730,SYR,MCO,SYRMCO,14,1
3731,SYR,ORD,SYRORD,42,38
3732,TLH,ATL,TLHATL,18,1
3733,TLH,CLT,TLHCLT,13,0
3734,TLH,MIA,TLHMIA,12,4
3735,TOL,ORD,TOLORD,8,16
3736,TPA,ALB,TPAALB,2,2
3737,TPA,ATL,TPAATL,54,3
3738,TPA,AUS,TPAAUS,5,0
3739,TPA,BDL,TPABDL,23,6
3740,TPA,BHM,TPABHM,13,1
3741,TPA,BNA,TPABNA,14,1
3742,TPA,BOS,TPABOS,60,12
3743,TPA,BUF,TPABUF,6,8
3744,TPA,BWI,TPABWI,42,6
3745,TPA,CAK,TPACAK,2,0
3746,TPA,CLE,TPACLE,11,1
3747,TPA,CLT,TPACLT,37,0
3748,TPA,CMH,TPACMH,16,2
3749,TPA,CVG,TPACVG,8,1
3750,TPA,DCA,TPADCA,29,4
3751,TPA,DEN,TPADEN,30,0
3752,TPA,DFW,TPADFW,34,2
3753,TPA,DTW,TPADTW,25,2
3754,TPA,EWR,TPAEWR,73,2
3755,TPA,FLL,TPAFLL,35,1
3756,TPA,HOU,TPAHOU,19,1
3757,TPA,HPN,TPAHPN,17,1
3758,TPA,IAD,TPAIAD,9,1
3759,TPA,IAH,TPAIAH,18,0
3760,TPA,IND,TPAIND,11,7
3761,TPA,ISP,TPAISP,12,0
3762,TPA,JFK,TPAJFK,39,3
3763,TPA,LAS,TPALAS,18,0
3764,TPA,LAX,TPALAX,6,0
3765,TPA,LGA,TPALGA,40,2
3766,TPA,MCI,TPAMCI,4,0
3767,TPA,MDW,TPAMDW,24,16
3768,TPA,MEM,TPAMEM,4,0
3769,TPA,MHT,TPAMHT,4,2
3770,TPA,MIA,TPAMIA,34,0
3771,TPA,MKE,TPAMKE,11,2
3772,TPA,MSP,TPAMSP,25,1
3773,TPA,MSY,TPAMSY,27,2
3774,TPA,ORD,TPAORD,60,19
3775,TPA,ORF,TPAORF,1,0
3776,TPA,PHL,TPAPHL,43,0
3777,TPA,PHX,TPAPHX,14,0
3778,TPA,PIT,TPAPIT,9,0
3779,TPA,PVD,TPAPVD,15,1
3780,TPA,RDU,TPARDU,18,1
3781,TPA,ROC,TPAROC,3,1
3782,TPA,SAT,TPASAT,1,0
3783,TPA,SDF,TPASDF,5,0
3784,TPA,SJU,TPASJU,37,0
3785,TPA,SLC,TPASLC,0,0
3786,TPA,STL,TPASTL,8,0
3787,TRI,ATL,TRIATL,20,2
3788,TRI,CLT,TRICLT,0,0
3789,TUL,ATL,TULATL,8,1
3790,TUL,DAL,TULDAL,7,0
3791,TUL,DEN,TULDEN,17,0
3792,TUL,DFW,TULDFW,24,0
3793,TUL,HOU,TULHOU,1,0
3794,TUL,IAH,TULIAH,27,3
3795,TUL,LAS,TULLAS,13,0
3796,TUL,LAX,TULLAX,1,0
3797,TUL,MSP,TULMSP,4,1
3798,TUL,ORD,TULORD,24,19
3799,TUL,PHX,TULPHX,16,0
3800,TUL,SLC,TULSLC,4,0
3801,TUL,STL,TULSTL,3,4
3802,TUS,ATL,TUSATL,2,1
3803,TUS,CLT,TUSCLT,3,0
3804,TUS,DEN,TUSDEN,30,1
3805,TUS,DFW,TUSDFW,24,0
3806,TUS,IAH,TUSIAH,10,0
3807,TUS,LAS,TUSLAS,14,0
3808,TUS,LAX,TUSLAX,24,0
3809,TUS,MDW,TUSMDW,3,4
3810,TUS,MSP,TUSMSP,2,0
3811,TUS,OAK,TUSOAK,0,0
3812,TUS,ORD,TUSORD,23,9
3813,TUS,PHX,TUSPHX,26,0
3814,TUS,SAN,TUSSAN,5,0
3815,TUS,SEA,TUSSEA,6,0
3816,TUS,SFO,TUSSFO,18,3
3817,TUS,SLC,TUSSLC,6,0
3818,TVC,DTW,TVCDTW,17,8
3819,TVC,ORD,TVCORD,33,17
3820,TWF,SLC,TWFSLC,14,0
3821,TXK,DFW,TXKDFW,8,0
3822,TYR,DFW,TYRDFW,14,3
3823,TYS,ATL,TYSATL,22,1
3824,TYS,DEN,TYSDEN,1,0
3825,TYS,DFW,TYSDFW,14,2
3826,TYS,DTW,TYSDTW,8,3
3827,TYS,EWR,TYSEWR,6,1
3828,TYS,IAD,TYSIAD,10,2
3829,TYS,IAH,TYSIAH,14,0
3830,TYS,LGA,TYSLGA,10,0
3831,TYS,MCO,TYSMCO,2,0
3832,TYS,MSP,TYSMSP,3,0
3833,TYS,ORD,TYSORD,26,16
3834,VLD,ATL,VLDATL,8,1
3835,VPS,ATL,VPSATL,8,0
3836,VPS,CVG,VPSCVG,6,0
3837,VPS,DFW,VPSDFW,18,1
3838,VPS,IAH,VPSIAH,1,3
3839,WRG,KTN,WRGKTN,6,2
3840,WRG,PSG,WRGPSG,5,2
3841,XNA,ATL,XNAATL,14,0
3842,XNA,DCA,XNADCA,3,1
3843,XNA,DEN,XNADEN,7,0
3844,XNA,DFW,XNADFW,21,1
3845,XNA,EWR,XNAEWR,12,0
3846,XNA,IAH,XNAIAH,22,2
3847,XNA,LGA,XNALGA,30,3
3848,XNA,MSP,XNAMSP,7,0
3849,XNA,ORD,XNAORD,34,25
3850,YAK,CDV,YAKCDV,5,4
3851,YAK,JNU,YAKJNU,5,1
3852,YUM,PHX,YUMPHX,7,0
